,From,To,Per run_Weight,Date_S,Date_E,Week_Count,Week_String
9971,MADHYA PRADESH,GUJARAT,111.00192652473902,,,S M T W T F S,7
9972,MADHYA PRADESH,MAHARASHTRA,240.38981325940384,,,S M T W T F S,7
9973,GUJARAT,MAHARASHTRA,531.9625452279795,,,S M T W T F S,7
9974,BIHAR,UTTAR PRADESH,551.7823246638611,,,S   T W   F S,5
9975,BIHAR,MADHYA PRADESH,304.2788871261011,,,S   T W   F S,5
9976,BIHAR,MAHARASHTRA,789.4184706248228,,,S   T W   F S,5
9977,BIHAR,GUJARAT,364.520317585215,,,S   T W   F S,5
9978,UTTAR PRADESH,MADHYA PRADESH,115.1376193858509,,,S   T W   F S,5
9979,UTTAR PRADESH,MAHARASHTRA,298.71202785520063,,,S   T W   F S,5
9980,UTTAR PRADESH,GUJARAT,137.93267742280955,,,S   T W   F S,5
9981,MADHYA PRADESH,MAHARASHTRA,286.9260835222101,,,S   T W   F S,5
9982,MADHYA PRADESH,GUJARAT,132.49042298974194,,,S   T W   F S,5
9983,MAHARASHTRA,GUJARAT,1375.0565820022334,,,S   T W   F S,5
9984,MAHARASHTRA,GUJARAT,326.74547374443483,,,S M T W T F S,7
9985,MAHARASHTRA,MADHYA PRADESH,272.74679716914596,,,S M T W T F S,7
9986,MAHARASHTRA,RAJASTHAN,247.74846795616347,,,S M T W T F S,7
9987,MAHARASHTRA,UTTAR PRADESH,494.6017228078139,,,S M T W T F S,7
9988,MAHARASHTRA,HARYANA,124.44035237364854,,,S M T W T F S,7
9989,MAHARASHTRA,DELHI NCT,89.25405397650775,,,S M T W T F S,7
9990,MAHARASHTRA,PUNJAB,128.4631319722855,,,S M T W T F S,7
9991,GUJARAT,MADHYA PRADESH,65.66106778746465,,,S M T W T F S,7
9992,GUJARAT,RAJASTHAN,59.64296966105819,,,S M T W T F S,7
9993,GUJARAT,UTTAR PRADESH,119.07042570674217,,,S M T W T F S,7
9994,GUJARAT,HARYANA,29.95777218104192,,,S M T W T F S,7
9995,GUJARAT,DELHI NCT,21.487022209918234,,,S M T W T F S,7
9996,GUJARAT,PUNJAB,30.926216198209694,,,S M T W T F S,7
9997,MADHYA PRADESH,RAJASTHAN,77.30699177030552,,,S M T W T F S,7
9998,MADHYA PRADESH,UTTAR PRADESH,154.3346428339896,,,S M T W T F S,7
9999,MADHYA PRADESH,HARYANA,38.830146463491936,,,S M T W T F S,7
10000,MADHYA PRADESH,DELHI NCT,27.850676426581032,,,S M T W T F S,7
10001,MADHYA PRADESH,PUNJAB,40.08540746224253,,,S M T W T F S,7
10002,RAJASTHAN,UTTAR PRADESH,227.39217212788276,,,S M T W T F S,7
10003,RAJASTHAN,HARYANA,57.21120797146569,,,S M T W T F S,7
10004,RAJASTHAN,DELHI NCT,41.03437628506527,,,S M T W T F S,7
10005,RAJASTHAN,PUNJAB,59.060673003113465,,,S M T W T F S,7
10006,UTTAR PRADESH,HARYANA,362.0197829768139,,,S M T W T F S,7
10007,UTTAR PRADESH,DELHI NCT,259.65639468261816,,,S M T W T F S,7
10008,UTTAR PRADESH,PUNJAB,373.72278581699635,,,S M T W T F S,7
10009,HARYANA,DELHI NCT,251.08018821639416,,,S M T W T F S,7
10010,HARYANA,PUNJAB,361.37907375006785,,,S M T W T F S,7
10011,DELHI NCT,PUNJAB,690.3627117970846,,,S M T W T F S,7
10012,DELHI NCT,HARYANA,286.293129859744,,,S M T W T F S,7
10013,DELHI NCT,RAJASTHAN,569.9813843033313,,,S M T W T F S,7
10014,DELHI NCT,GUJARAT,751.7254858369247,,,S M T W T F S,7
10015,HARYANA,RAJASTHAN,123.46289344525678,,,S M T W T F S,7
10016,HARYANA,GUJARAT,162.83023641448722,,,S M T W T F S,7
10017,RAJASTHAN,GUJARAT,693.4442777485881,,,S M T W T F S,7
10018,GUJARAT,RAJASTHAN,863.334463821527,,,S M T W T F S,7
10019,GUJARAT,HARYANA,433.6399969717473,,,S M T W T F S,7
10020,GUJARAT,DELHI NCT,311.0255392067257,,,S M T W T F S,7
10021,RAJASTHAN,HARYANA,502.7443007479881,,,S M T W T F S,7
10022,RAJASTHAN,DELHI NCT,360.5901630735389,,,S M T W T F S,7
10023,HARYANA,DELHI NCT,936.3842977197354,,,S M T W T F S,7
10024,MADHYA PRADESH,UTTAR PRADESH,1362.184981118648,,,S M T W T F S,7
10025,MADHYA PRADESH,DELHI NCT,245.81501888135196,,,S M T W T F S,7
10026,UTTAR PRADESH,DELHI NCT,1362.184981118648,,,S M T W T F S,7
10027,PUNJAB,CHANDIGARH,6.522586345483429,,,S M T W T F S,7
10028,PUNJAB,HARYANA,90.69733022927895,,,S M T W T F S,7
10029,PUNJAB,DELHI NCT,65.05208522314847,,,S M T W T F S,7
10030,PUNJAB,UTTAR PRADESH,360.48640918964423,,,S M T W T F S,7
10031,PUNJAB,RAJASTHAN,180.56943895938662,,,S M T W T F S,7
10032,PUNJAB,MADHYA PRADESH,198.78926618233027,,,S M T W T F S,7
10033,PUNJAB,GUJARAT,238.1457587337778,,,S M T W T F S,7
10034,PUNJAB,MAHARASHTRA,515.7371251369502,,,S M T W T F S,7
10035,CHANDIGARH,HARYANA,0.3586476315638736,,,S M T W T F S,7
10036,CHANDIGARH,DELHI NCT,0.25723774045602293,,,S M T W T F S,7
10037,CHANDIGARH,UTTAR PRADESH,1.4254840417021961,,,S M T W T F S,7
10038,CHANDIGARH,RAJASTHAN,0.7140320608323193,,,S M T W T F S,7
10039,CHANDIGARH,MADHYA PRADESH,0.7860793621640433,,,S M T W T F S,7
10040,CHANDIGARH,GUJARAT,0.9417081199737329,,,S M T W T F S,7
10041,CHANDIGARH,MAHARASHTRA,2.0393973887912407,,,S M T W T F S,7
10042,HARYANA,DELHI NCT,3.800010851347758,,,S M T W T F S,7
10043,HARYANA,UTTAR PRADESH,21.05777642615184,,,S M T W T F S,7
10044,HARYANA,RAJASTHAN,10.54794515984673,,,S M T W T F S,7
10045,HARYANA,MADHYA PRADESH,11.612254488584895,,,S M T W T F S,7
10046,HARYANA,GUJARAT,13.911259943267375,,,S M T W T F S,7
10047,HARYANA,MAHARASHTRA,30.126730991644216,,,S M T W T F S,7
10048,DELHI NCT,UTTAR PRADESH,16.678388313285183,,,S M T W T F S,7
10049,DELHI NCT,RAJASTHAN,8.354287828067196,,,S M T W T F S,7
10050,DELHI NCT,MADHYA PRADESH,9.197252626957452,,,S M T W T F S,7
10051,DELHI NCT,GUJARAT,11.018133660718249,,,S M T W T F S,7
10052,DELHI NCT,MAHARASHTRA,23.861271385924166,,,S M T W T F S,7
10053,UTTAR PRADESH,RAJASTHAN,63.67947162253352,,,S M T W T F S,7
